location_name,iso3,year,domain,adverse_z,peer_reference,indicator_group,profile_2023,marked_adverse_z_gt_0_5
Afghanistan,AFG,2023,Household energy/HAP,-0.1477516402904008,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Afghanistan,AFG,2023,Ambient PM2.5,0.4681780111101011,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Afghanistan,AFG,2023,Climate/transmission,-2.46154440276496,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Afghanistan,AFG,2023,WASH,-0.4371102136424437,same-year SDI-quintile peers,WASH,Structural high,False
Afghanistan,AFG,2023,Immunisation/UHC,0.8300166843355339,same-year SDI-quintile peers,Immunisation/UHC,Structural high,True
Afghanistan,AFG,2023,HIV/TB,-0.2681684491497704,same-year SDI-quintile peers,HIV/TB,Structural high,False
Afghanistan,AFG,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Afghanistan,AFG,2023,Health resources,0.1273166112444057,same-year SDI-quintile peers,Health resources,Structural high,False
Bangladesh,BGD,2023,Household energy/HAP,-0.8677400867896903,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Bangladesh,BGD,2023,Ambient PM2.5,2.4928363648880376,same-year SDI-quintile peers,Ambient PM2.5,Structural high,True
Bangladesh,BGD,2023,Climate/transmission,0.8037153477936921,same-year SDI-quintile peers,Climate/transmission,Structural high,True
Bangladesh,BGD,2023,WASH,-1.358381803767983,same-year SDI-quintile peers,WASH,Structural high,False
Bangladesh,BGD,2023,Immunisation/UHC,-1.0900954226949184,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Bangladesh,BGD,2023,HIV/TB,-0.2097559121205706,same-year SDI-quintile peers,HIV/TB,Structural high,False
Bangladesh,BGD,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Bangladesh,BGD,2023,Health resources,-0.3975668615298195,same-year SDI-quintile peers,Health resources,Structural high,False
Bhutan,BTN,2023,Household energy/HAP,-3.096999988026408,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Bhutan,BTN,2023,Ambient PM2.5,-0.0411886180322624,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Bhutan,BTN,2023,Climate/transmission,-0.0820316849449303,same-year SDI-quintile peers,Climate/transmission,Neither,False
Bhutan,BTN,2023,WASH,-1.8256433431231909,same-year SDI-quintile peers,WASH,Neither,False
Bhutan,BTN,2023,Immunisation/UHC,-1.5747944606854212,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Bhutan,BTN,2023,HIV/TB,-0.339852985547689,same-year SDI-quintile peers,HIV/TB,Neither,False
Bhutan,BTN,2023,Nutrition,-0.8821370109737847,same-year SDI-quintile peers,Nutrition,Neither,False
Bhutan,BTN,2023,Health resources,-2.019376942436549,same-year SDI-quintile peers,Health resources,Neither,False
India,IND,2023,Household energy/HAP,-0.646248607228788,same-year SDI-quintile peers,Household energy/HAP,Double-high,False
India,IND,2023,Ambient PM2.5,2.5304741456471094,same-year SDI-quintile peers,Ambient PM2.5,Double-high,True
India,IND,2023,Climate/transmission,-0.0312409755421497,same-year SDI-quintile peers,Climate/transmission,Double-high,False
India,IND,2023,WASH,-0.4632585111200957,same-year SDI-quintile peers,WASH,Double-high,False
India,IND,2023,Immunisation/UHC,-0.5025732782723855,same-year SDI-quintile peers,Immunisation/UHC,Double-high,False
India,IND,2023,HIV/TB,-0.1128328331904612,same-year SDI-quintile peers,HIV/TB,Double-high,False
India,IND,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Double-high,False
India,IND,2023,Health resources,0.5639095952002975,same-year SDI-quintile peers,Health resources,Double-high,True
Nepal,NPL,2023,Household energy/HAP,-0.7278360578200619,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Nepal,NPL,2023,Ambient PM2.5,1.4546307917870258,same-year SDI-quintile peers,Ambient PM2.5,Structural high,True
Nepal,NPL,2023,Climate/transmission,-0.1116428134285365,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Nepal,NPL,2023,WASH,-1.560435645588324,same-year SDI-quintile peers,WASH,Structural high,False
Nepal,NPL,2023,Immunisation/UHC,-1.015648951629691,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Nepal,NPL,2023,HIV/TB,-0.1753955962210412,same-year SDI-quintile peers,HIV/TB,Structural high,False
Nepal,NPL,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Nepal,NPL,2023,Health resources,-2.2839670383698145,same-year SDI-quintile peers,Health resources,Structural high,False
Pakistan,PAK,2023,Household energy/HAP,-1.5451747339702564,same-year SDI-quintile peers,Household energy/HAP,Double-high,False
Pakistan,PAK,2023,Ambient PM2.5,1.7892798634532228,same-year SDI-quintile peers,Ambient PM2.5,Double-high,True
Pakistan,PAK,2023,Climate/transmission,-0.8202460505737661,same-year SDI-quintile peers,Climate/transmission,Double-high,False
Pakistan,PAK,2023,WASH,-1.2392203784031282,same-year SDI-quintile peers,WASH,Double-high,False
Pakistan,PAK,2023,Immunisation/UHC,-0.6725935942970963,same-year SDI-quintile peers,Immunisation/UHC,Double-high,False
Pakistan,PAK,2023,HIV/TB,-0.0374822056318312,same-year SDI-quintile peers,HIV/TB,Double-high,False
Pakistan,PAK,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Double-high,False
Pakistan,PAK,2023,Health resources,0.903042024828255,same-year SDI-quintile peers,Health resources,Double-high,True
Angola,AGO,2023,Household energy/HAP,-1.6417984595585722,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Angola,AGO,2023,Ambient PM2.5,-0.6986395793740392,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Angola,AGO,2023,Climate/transmission,-0.0382493377360343,same-year SDI-quintile peers,Climate/transmission,Neither,False
Angola,AGO,2023,WASH,0.2880847704072976,same-year SDI-quintile peers,WASH,Neither,False
Angola,AGO,2023,Immunisation/UHC,0.5200467166793813,same-year SDI-quintile peers,Immunisation/UHC,Neither,True
Angola,AGO,2023,HIV/TB,0.5601250057153728,same-year SDI-quintile peers,HIV/TB,Neither,True
Angola,AGO,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Angola,AGO,2023,Health resources,-0.1084075510639251,same-year SDI-quintile peers,Health resources,Neither,False
Central African Republic,CAF,2023,Household energy/HAP,1.1894711866584342,same-year SDI-quintile peers,Household energy/HAP,Structural high,True
Central African Republic,CAF,2023,Ambient PM2.5,0.1666271648512545,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Central African Republic,CAF,2023,Climate/transmission,0.29566596801314,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Central African Republic,CAF,2023,WASH,1.82007082615672,same-year SDI-quintile peers,WASH,Structural high,True
Central African Republic,CAF,2023,Immunisation/UHC,1.756938759074213,same-year SDI-quintile peers,Immunisation/UHC,Structural high,True
Central African Republic,CAF,2023,HIV/TB,0.8426927074213959,same-year SDI-quintile peers,HIV/TB,Structural high,True
Central African Republic,CAF,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Central African Republic,CAF,2023,Health resources,0.2742439072434731,same-year SDI-quintile peers,Health resources,Structural high,False
Congo,COG,2023,Household energy/HAP,0.5830273364148683,same-year SDI-quintile peers,Household energy/HAP,Neither,True
Congo,COG,2023,Ambient PM2.5,1.1805747333587129,same-year SDI-quintile peers,Ambient PM2.5,Neither,True
Congo,COG,2023,Climate/transmission,0.71406610573758,same-year SDI-quintile peers,Climate/transmission,Neither,True
Congo,COG,2023,WASH,,same-year SDI-quintile peers,WASH,Neither,False
Congo,COG,2023,Immunisation/UHC,0.6920200943938515,same-year SDI-quintile peers,Immunisation/UHC,Neither,True
Congo,COG,2023,HIV/TB,0.1877040474275086,same-year SDI-quintile peers,HIV/TB,Neither,False
Congo,COG,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Congo,COG,2023,Health resources,0.5807399954662882,same-year SDI-quintile peers,Health resources,Neither,True
Democratic Republic of the Congo,COD,2023,Household energy/HAP,1.024959617107991,same-year SDI-quintile peers,Household energy/HAP,Structural high,True
Democratic Republic of the Congo,COD,2023,Ambient PM2.5,0.3300407162133956,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Democratic Republic of the Congo,COD,2023,Climate/transmission,0.3291264433259042,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Democratic Republic of the Congo,COD,2023,WASH,1.800407419751658,same-year SDI-quintile peers,WASH,Structural high,True
Democratic Republic of the Congo,COD,2023,Immunisation/UHC,0.8478743711383163,same-year SDI-quintile peers,Immunisation/UHC,Structural high,True
Democratic Republic of the Congo,COD,2023,HIV/TB,0.4532670420880419,same-year SDI-quintile peers,HIV/TB,Structural high,False
Democratic Republic of the Congo,COD,2023,Nutrition,0.3383962423739495,same-year SDI-quintile peers,Nutrition,Structural high,False
Democratic Republic of the Congo,COD,2023,Health resources,1.0595705471392305,same-year SDI-quintile peers,Health resources,Structural high,True
Equatorial Guinea,GNQ,2023,Household energy/HAP,0.9160433438474832,same-year SDI-quintile peers,Household energy/HAP,Neither,True
Equatorial Guinea,GNQ,2023,Ambient PM2.5,1.334956112216641,same-year SDI-quintile peers,Ambient PM2.5,Neither,True
Equatorial Guinea,GNQ,2023,Climate/transmission,0.7071619228599485,same-year SDI-quintile peers,Climate/transmission,Neither,True
Equatorial Guinea,GNQ,2023,WASH,,same-year SDI-quintile peers,WASH,Neither,False
Equatorial Guinea,GNQ,2023,Immunisation/UHC,1.286841625177736,same-year SDI-quintile peers,Immunisation/UHC,Neither,True
Equatorial Guinea,GNQ,2023,HIV/TB,0.2863302543781988,same-year SDI-quintile peers,HIV/TB,Neither,False
Equatorial Guinea,GNQ,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Equatorial Guinea,GNQ,2023,Health resources,0.465866000908651,same-year SDI-quintile peers,Health resources,Neither,False
Gabon,GAB,2023,Household energy/HAP,-0.5731808391363231,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Gabon,GAB,2023,Ambient PM2.5,0.496826217595991,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Gabon,GAB,2023,Climate/transmission,0.7425910071663381,same-year SDI-quintile peers,Climate/transmission,Neither,True
Gabon,GAB,2023,WASH,2.0849323883930486,same-year SDI-quintile peers,WASH,Neither,True
Gabon,GAB,2023,Immunisation/UHC,1.480504061311383,same-year SDI-quintile peers,Immunisation/UHC,Neither,True
Gabon,GAB,2023,HIV/TB,2.067727794222167,same-year SDI-quintile peers,HIV/TB,Neither,True
Gabon,GAB,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Gabon,GAB,2023,Health resources,0.3833886584363454,same-year SDI-quintile peers,Health resources,Neither,False
Burundi,BDI,2023,Household energy/HAP,1.2495884165182911,same-year SDI-quintile peers,Household energy/HAP,Structural high,True
Burundi,BDI,2023,Ambient PM2.5,0.3222348860532251,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Burundi,BDI,2023,Climate/transmission,-0.8208058096437449,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Burundi,BDI,2023,WASH,0.1773680413415285,same-year SDI-quintile peers,WASH,Structural high,False
Burundi,BDI,2023,Immunisation/UHC,-0.5793601843895001,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Burundi,BDI,2023,HIV/TB,-0.574106403307884,same-year SDI-quintile peers,HIV/TB,Structural high,False
Burundi,BDI,2023,Nutrition,0.3731736344614925,same-year SDI-quintile peers,Nutrition,Structural high,False
Burundi,BDI,2023,Health resources,0.5461549054890994,same-year SDI-quintile peers,Health resources,Structural high,True
Comoros,COM,2023,Household energy/HAP,0.2349287296863868,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Comoros,COM,2023,Ambient PM2.5,-1.328256080114118,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Comoros,COM,2023,Climate/transmission,0.959589831830414,same-year SDI-quintile peers,Climate/transmission,Structural high,True
Comoros,COM,2023,WASH,-0.7064870226564972,same-year SDI-quintile peers,WASH,Structural high,False
Comoros,COM,2023,Immunisation/UHC,0.5607979762535318,same-year SDI-quintile peers,Immunisation/UHC,Structural high,True
Comoros,COM,2023,HIV/TB,-0.879782072161392,same-year SDI-quintile peers,HIV/TB,Structural high,False
Comoros,COM,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Comoros,COM,2023,Health resources,-0.6888462437443623,same-year SDI-quintile peers,Health resources,Structural high,False
Djibouti,DJI,2023,Household energy/HAP,-0.520939828045348,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Djibouti,DJI,2023,Ambient PM2.5,0.6201114775976034,same-year SDI-quintile peers,Ambient PM2.5,Structural high,True
Djibouti,DJI,2023,Climate/transmission,0.4964756144930058,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Djibouti,DJI,2023,WASH,-0.7671991804719596,same-year SDI-quintile peers,WASH,Structural high,False
Djibouti,DJI,2023,Immunisation/UHC,0.1659692984672569,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Djibouti,DJI,2023,HIV/TB,0.7978144550655205,same-year SDI-quintile peers,HIV/TB,Structural high,True
Djibouti,DJI,2023,Nutrition,0.4962743039148182,same-year SDI-quintile peers,Nutrition,Structural high,False
Djibouti,DJI,2023,Health resources,-0.1416830239122408,same-year SDI-quintile peers,Health resources,Structural high,False
Eritrea,ERI,2023,Household energy/HAP,0.5396679897037115,same-year SDI-quintile peers,Household energy/HAP,Structural high,True
Eritrea,ERI,2023,Ambient PM2.5,0.1906167632396722,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Eritrea,ERI,2023,Climate/transmission,-0.957292484473896,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Eritrea,ERI,2023,WASH,,same-year SDI-quintile peers,WASH,Structural high,False
Eritrea,ERI,2023,Immunisation/UHC,-0.6320039927582609,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Eritrea,ERI,2023,HIV/TB,-0.4145014265444677,same-year SDI-quintile peers,HIV/TB,Structural high,False
Eritrea,ERI,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Eritrea,ERI,2023,Health resources,0.9515954317747112,same-year SDI-quintile peers,Health resources,Structural high,True
Ethiopia,ETH,2023,Household energy/HAP,0.4075995396107988,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Ethiopia,ETH,2023,Ambient PM2.5,-0.4466773009639587,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Ethiopia,ETH,2023,Climate/transmission,-1.2803465985404896,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Ethiopia,ETH,2023,WASH,1.3351681879102473,same-year SDI-quintile peers,WASH,Structural high,True
Ethiopia,ETH,2023,Immunisation/UHC,0.6240607284039144,same-year SDI-quintile peers,Immunisation/UHC,Structural high,True
Ethiopia,ETH,2023,HIV/TB,-0.3924688560314715,same-year SDI-quintile peers,HIV/TB,Structural high,False
Ethiopia,ETH,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Ethiopia,ETH,2023,Health resources,0.5907074662114145,same-year SDI-quintile peers,Health resources,Structural high,True
Kenya,KEN,2023,Household energy/HAP,0.93582198460522,same-year SDI-quintile peers,Household energy/HAP,Double-high,True
Kenya,KEN,2023,Ambient PM2.5,-0.0749816537304281,same-year SDI-quintile peers,Ambient PM2.5,Double-high,False
Kenya,KEN,2023,Climate/transmission,-0.6453721344560405,same-year SDI-quintile peers,Climate/transmission,Double-high,False
Kenya,KEN,2023,WASH,2.107410361475031,same-year SDI-quintile peers,WASH,Double-high,True
Kenya,KEN,2023,Immunisation/UHC,-0.304981969628351,same-year SDI-quintile peers,Immunisation/UHC,Double-high,False
Kenya,KEN,2023,HIV/TB,0.022630758812146,same-year SDI-quintile peers,HIV/TB,Double-high,False
Kenya,KEN,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Double-high,False
Kenya,KEN,2023,Health resources,0.6953690366670514,same-year SDI-quintile peers,Health resources,Double-high,True
Madagascar,MDG,2023,Household energy/HAP,0.8282445402865224,same-year SDI-quintile peers,Household energy/HAP,Structural high,True
Madagascar,MDG,2023,Ambient PM2.5,-1.185073426762822,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Madagascar,MDG,2023,Climate/transmission,-0.2630950874527981,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Madagascar,MDG,2023,WASH,1.2044092513506302,same-year SDI-quintile peers,WASH,Structural high,True
Madagascar,MDG,2023,Immunisation/UHC,0.8467729426120287,same-year SDI-quintile peers,Immunisation/UHC,Structural high,True
Madagascar,MDG,2023,HIV/TB,-0.1705431836578097,same-year SDI-quintile peers,HIV/TB,Structural high,False
Madagascar,MDG,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Madagascar,MDG,2023,Health resources,1.1925098847245248,same-year SDI-quintile peers,Health resources,Structural high,True
Malawi,MWI,2023,Household energy/HAP,0.894220200785851,same-year SDI-quintile peers,Household energy/HAP,Structural high,True
Malawi,MWI,2023,Ambient PM2.5,-0.9047263351030992,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Malawi,MWI,2023,Climate/transmission,-0.7551048276371536,same-year SDI-quintile peers,Climate/transmission,Structural high,False
